,기업,연도,자산총계,부채총계,자본총계,매출액,영업이익,당기순이익
652,동양철관,2020,"153,374,076,509","65,870,365,715","87,503,710,794","173,822,459,249","7,418,419,627","7,038,970,069"
653,동양철관,2019,"164,192,039,257","84,364,295,611","79,827,743,646","163,430,407,587","3,709,292,209","1,779,425,684"
654,동양피스톤,2021,"362,628,219,316","249,350,068,131","113,278,151,185","354,590,526,034","10,313,756,467","7,678,379,597"
655,동양피스톤,2020,"346,056,812,079","250,480,374,863","95,576,437,216","321,549,087,227","1,707,845,044","-7,062,393,912"
656,동양피스톤,2019,"350,293,855,447","242,098,804,765","108,195,050,682","364,751,921,572","18,512,513,515","10,005,403,174"
657,동원F&B,2021,"1,935,684,196,136","1,136,863,167,331","798,821,028,805","3,490,623,256,796","130,385,773,393","69,498,076,204"
658,동원F&B,2020,"1,683,934,672,593","936,989,278,366","746,945,394,227","3,170,259,266,523","116,306,648,666","77,931,257,143"
659,동원F&B,2019,"1,573,514,559,381","892,304,611,197","681,209,948,184","3,030,257,743,369","101,405,342,073","65,664,358,088"
660,동원금속,2021,"468,914,312,188","436,932,189,046","31,982,123,142","369,490,992,188","-1,171,275,967","-28,119,421,364"
661,동원금속,2020,"510,951,150,981","441,400,467,927","69,550,683,054","456,638,441,220","20,662,827,152","17,030,555,613"
662,동원금속,2019,"488,010,834,964","443,385,791,175","44,625,043,789","458,575,243,464","-8,372,876,973","-17,612,000,671"
663,동원산업,2019,,,,,,
664,동원수산,2021,"100,942,001,219","43,921,847,293","57,020,153,926","144,619,089,023","6,227,066,287","7,350,567,816"
665,동원수산,2020,"98,150,228,206","49,992,275,960","48,157,952,246","145,370,739,261","-2,093,027,593","-3,351,799,943"
666,동원수산,2019,"98,682,776,626","47,811,442,099","50,871,334,527","163,985,443,197","15,149,218,160","5,812,026,321"
667,동원시스템즈,2021,"1,492,014,739,252","826,642,450,395","665,372,288,857","1,250,882,270,311","89,997,435,703","48,134,726,054"
668,동원시스템즈,2020,"1,255,817,451,246","639,356,720,600","616,460,730,646","1,078,539,543,985","97,672,315,873","61,635,027,050"
669,동원시스템즈,2019,"1,154,599,033,765","580,838,139,577","573,760,894,188","1,042,352,585,053","75,188,119,622","46,800,082,986"
670,동일고무벨트,2021,"313,829,241,625","104,787,335,223","209,041,906,402","277,512,533,269","871,568,800","6,064,529,480"
671,동일고무벨트,2020,"275,779,245,523","75,880,980,451","199,898,265,072","243,181,801,709","14,785,070,901","7,276,980,154"
672,동일고무벨트,2019,"281,409,709,035","87,921,303,844","193,488,405,191","261,909,973,472","14,446,980,316","8,276,757,784"
673,동일산업,2019,,,,,,
674,동일제강,2021,"180,512,781,409","26,964,608,783","153,548,172,626","182,235,773,870","7,872,984,392","8,250,673,190"
675,동일제강,2020,"148,570,301,657","18,773,914,082","129,796,387,575","122,912,620,214","-127,294,572","303,734,525"
676,동일제강,2019,"147,022,929,971","16,473,576,150","130,549,353,821","127,370,149,694","984,969,586","1,116,855,554"
677,동화약품,2021,"447,804,486,939","87,671,267,145","360,133,219,794","293,018,112,028","22,496,350,976","19,582,802,208"
678,동화약품,2020,"433,807,800,192","91,125,559,753","342,682,240,439","272,075,383,799","23,153,371,156","28,715,102,080"
679,동화약품,2019,"376,357,481,746","76,649,089,122","299,708,392,624","307,150,025,786","9,550,750,714","9,107,598,208"
680,두산,2021,"26,009,852,171,749","17,512,799,235,250","8,497,052,936,499","13,204,153,075,980","945,931,226,947","656,730,965,019"
681,두산,2020,"30,201,002,744,670","22,435,431,803,530","7,765,570,941,140","11,428,549,161,427","-20,352,567,986","-963,891,956,516"
682,두산,2019,"29,169,746,816,091","22,350,207,440,680","6,819,539,375,411","12,290,055,149,151","783,035,133,162","433,106,772,531"
683,두산밥캣,2021,"8,580,899,465,000","4,259,633,657,000","4,321,265,808,000","5,816,199,969,000","595,338,266,000","385,888,628,000"
684,두산밥캣,2020,"6,960,607,794,000","2,886,803,303,000","4,073,804,491,000","4,282,057,647,000","393,864,007,000","247,453,634,000"
685,두산밥캣,2019,"6,704,236,324,000","2,725,170,046,000","3,979,066,278,000","4,509,550,099,000","477,014,894,000","272,115,865,000"
686,두산에너빌리티,2021,"23,720,545,628,641","14,912,949,983,920","8,807,595,644,721","11,283,610,608,993","877,882,794,101","645,821,146,630"
687,두산에너빌리티,2020,"25,567,174,291,104","18,460,677,610,119","7,106,496,680,985","9,171,512,226,435","-134,533,006,224","-838,445,772,846"
688,두산에너빌리티,2019,"24,809,249,181,179","18,607,256,196,356","6,201,992,984,823","9,665,703,137,356","626,248,782,332","-104,367,151,406"
689,두올,2021,"424,141,554,671","226,828,876,123","197,312,678,548","495,632,646,209","25,296,758,456","15,551,865,628"
690,두올,2020,"405,736,362,822","222,317,126,586","183,419,236,236","465,835,554,473","20,277,140,352","5,719,211,043"
691,두올,2019,"364,345,053,477","187,265,017,251","177,080,036,226","465,931,134,864","27,616,988,694","13,087,164,769"
692,디씨엠,2019,,,,,,
693,디아이,2019,,,,,,
694,디아이동일,2021,"993,144,117,431","419,638,627,677","573,505,489,754","813,085,258,056","48,592,979,653","46,334,631,668"
695,디아이동일,2020,"882,559,327,707","365,891,603,581","516,667,724,126","679,668,085,533","26,370,789,955","24,047,324,382"
696,디아이동일,2019,"888,434,939,635","392,999,274,847","495,435,664,788","684,926,593,107","17,436,087,739","13,653,968,702"
697,디아이씨,2019,,,,,,
698,디와이,2019,,,,,,
699,디와이파워,2021,"342,046,278,048","116,073,402,046","225,972,876,002","437,161,571,106","42,159,270,501","31,055,613,734"
700,디와이파워,2020,"287,809,530,581","98,753,238,969","189,056,291,612","304,751,063,277","35,532,866,703","25,410,370,866"
701,디와이파워,2019,"262,634,138,872","95,587,850,998","167,046,287,874","343,476,252,427","25,944,220,797","19,083,323,900"
702,락앤락,2021,"829,724,564,810","135,773,113,236","693,951,451,574","543,037,527,228","32,518,907,928","16,155,709,414"
703,락앤락,2020,"783,185,018,158","117,856,758,172","665,328,259,986","501,984,850,630","28,927,882,916","11,755,551,266"
704,락앤락,2019,"799,933,632,133","115,924,731,051","684,008,901,082","485,992,890,534","24,316,194,923","16,377,107,778"
705,롯데관광개발,2021,"1,302,424,556,614","1,249,736,890,563","52,687,666,051","107,071,758,778","-131,250,266,093","-200,695,718,343"
706,롯데관광개발,2020,"1,198,450,486,219","972,349,830,072","226,100,656,147","16,769,428,645","-71,384,718,491","-82,068,543,116"
707,롯데관광개발,2019,"575,034,053,421","269,339,409,060","305,694,644,361","88,449,397,734","-16,155,230,797","-14,681,587,624"
708,롯데손해보험,2019,,,,,,
709,롯데쇼핑,2021,"33,426,533,819,002","21,629,527,142,066","11,797,006,676,936","15,573,550,042,665","207,602,693,266","-272,964,154,001"
710,롯데쇼핑,2020,"32,829,404,196,405","21,740,641,629,099","11,088,762,567,306","16,184,381,959,951","346,084,471,821","-686,569,608,178"
711,롯데쇼핑,2019,"33,972,615,751,676","22,181,607,402,723","11,791,008,348,953","17,622,000,488,403","427,910,873,611","-816,477,652,183"
712,롯데에너지머티리얼즈,2021,"1,753,565,091,431","404,284,924,962","1,349,280,166,469","688,892,613,518","69,925,557,744","63,175,873,096"
713,롯데에너지머티리얼즈,2020,"1,081,009,988,959","227,381,589,043","853,628,399,916","536,916,980,684","50,869,598,355","42,734,536,379"
714,롯데에너지머티리얼즈,2019,"1,036,928,098,274","221,477,150,104","815,450,948,170","550,214,159,127","46,850,077,558","46,839,444,440"
715,롯데웰푸드,2021,"2,666,648,726,979","1,339,676,736,464","1,326,971,990,515","2,145,407,244,785","108,471,110,781","36,348,659,698"
716,롯데웰푸드,2020,"2,643,035,217,453","1,363,139,326,560","1,279,895,890,893","2,076,048,021,946","112,550,163,341","41,725,589,912"
717,롯데웰푸드,2019,"2,716,174,956,217","1,415,384,426,764","1,300,790,529,453","2,092,996,363,228","97,328,867,315","41,628,672,249"
718,롯데정밀화학,2021,"2,723,453,687,435","524,823,793,150","2,198,629,894,285","1,780,293,056,795","244,513,587,616","585,458,461,667"
719,롯데정밀화학,2020,"1,874,589,381,747","224,889,055,600","1,649,700,326,147","1,263,635,638,072","139,232,923,700","198,791,787,650"
720,롯데정밀화학,2019,"1,792,685,481,726","299,572,633,402","1,493,112,848,324","1,311,271,455,369","189,666,421,057","168,371,662,088"
721,롯데정보통신,2021,"750,130,637,554","316,885,705,578","433,244,931,976","929,998,711,140","39,966,380,370","34,658,576,364"
722,롯데정보통신,2020,"649,501,373,963","236,151,658,802","413,349,715,161","849,545,893,061","38,750,637,313","29,873,111,498"
723,롯데정보통신,2019,"696,683,399,862","306,273,349,391","390,410,050,471","845,658,644,418","41,114,420,804","53,000,368,886"
724,롯데지주,2021,"19,921,883,103,681","10,292,586,180,274","9,629,296,923,407","9,924,864,014,193","216,401,073,913","150,433,761,012"
725,롯데지주,2020,"16,680,023,234,382","8,848,916,625,853","7,831,106,608,529","9,086,649,229,563","156,248,961,998","-238,878,978,680"
726,롯데지주,2019,"15,605,750,443,735","7,813,213,753,005","7,792,536,690,730","8,856,161,430,101","174,854,879,971","-411,644,597,115"
727,롯데칠성음료,2021,"3,596,830,123,178","2,151,774,423,248","1,445,055,699,930","2,506,093,270,200","182,218,380,367","137,076,880,540"
728,롯데칠성음료,2020,"3,466,112,902,925","2,161,226,816,573","1,304,886,086,352","2,257,973,300,939","97,230,309,774","-16,801,842,344"
729,롯데칠성음료,2019,"3,256,509,992,171","2,028,505,104,216","1,228,004,887,955","2,429,527,266,539","107,665,774,804","-144,005,703,597"
730,롯데케미칼,2021,"22,869,964,008,005","7,418,767,512,580","15,451,196,495,425","18,120,462,422,756","1,535,640,888,894","1,425,601,668,371"
731,롯데케미칼,2020,"19,386,545,994,630","5,674,190,700,686","13,712,355,293,944","12,223,031,551,258","356,911,281,146","175,348,148,336"
732,롯데케미칼,2019,"20,043,105,157,128","5,989,974,765,604","14,053,130,391,524","15,123,477,947,655","1,107,258,909,223","756,665,993,886"
733,롯데푸드,2021,"1,271,498,705,939","485,466,249,172","786,032,456,767","1,607,805,510,424","38,457,267,163","-1,046,852,852"
734,롯데푸드,2020,"1,286,538,902,374","525,342,885,197","761,196,017,177","1,522,321,326,996","44,532,725,539","70,229,440,890"
735,롯데푸드,2019,"1,321,161,787,016","613,629,454,831","707,532,332,185","1,567,126,040,113","47,071,049,030","37,522,773,399"
736,롯데하이마트,2021,"2,943,544,893,057","1,116,187,301,339","1,827,357,591,718","3,869,748,651,455","106,834,726,260","-57,451,960,348"
737,롯데하이마트,2020,"3,349,190,376,151","1,423,236,080,118","1,925,954,296,033","4,051,729,086,177","161,075,922,510","28,721,345,987"
738,롯데하이마트,2019,"3,107,565,420,859","1,185,665,778,098","1,921,899,642,761","4,026,463,938,671","109,857,236,241","-99,907,277,575"
739,마니커,2021,"196,467,020,974","149,174,029,926","47,292,991,048","252,727,006,756","-13,037,736,353","-50,153,043,413"
740,마니커,2020,"192,098,719,908","120,212,238,124","71,886,481,784","214,794,626,683","-30,941,490,241","-35,169,677,938"
741,마니커,2019,"182,992,018,065","95,158,109,994","87,833,908,071","241,679,712,946","-15,030,597,001","-17,510,236,300"
742,만호제강,2021,"258,241,792,947","25,179,106,999","233,062,685,948","196,123,923,305","1,256,042,111","865,459,841"
743,만호제강,2020,"249,750,178,792","17,451,273,983","232,298,904,809","196,419,616,737","-366,010,135","1,271,123,642"
744,만호제강,2019,"249,265,095,244","18,875,423,385","230,389,671,859","209,158,970,546","-1,352,004,776","1,066,829,030"
745,메리츠금융지주,2019,,,,,,
746,메리츠증권,2019,,,,,,
747,메리츠증권,2019,,,,,,
748,메타랩스,2021,"85,034,044,701","28,601,817,313","56,432,227,388","39,300,730,761","-1,422,724,476","-14,647,574,283"
749,메타랩스,2020,"77,019,665,045","23,555,344,652","53,464,320,393","48,993,243,492","325,116,803","-19,340,233,269"
750,메타랩스,2019,"98,289,716,301","39,682,954,991","58,606,761,310","49,627,781,623","-1,389,288,050","-25,362,334,391"
751,명문제약,2021,"223,263,081,737","137,389,372,750","85,873,708,987","137,759,902,074","-5,880,803,085","-6,804,256,793"
752,명문제약,2020,"243,025,042,909","152,250,253,580","90,774,789,329","127,852,855,895","-28,964,038,575","-27,753,013,559"
753,명문제약,2019,"264,441,725,201","184,246,225,103","80,195,500,098","149,346,276,617","-14,294,351,769","-20,832,841,844"
754,모나리자,2021,"93,955,501,189","18,723,654,428","75,231,846,761","106,399,396,050","3,433,504,342","3,267,784,852"
755,모나리자,2020,"91,311,098,533","20,100,121,674","71,210,976,859","117,130,875,739","9,334,233,000","7,918,008,572"
756,모나리자,2019,"77,097,694,505","11,976,687,468","65,121,007,037","117,954,229,597","2,773,274,933","2,430,877,771"
757,모나미,2021,"202,507,879,594","97,960,468,698","104,547,410,896","132,235,899,435","5,064,131,360","15,736,000,491"
758,모나미,2020,"195,681,830,769","105,892,494,037","89,789,336,732","127,762,922,996","40,112,875","51,406,535"
759,모나미,2019,"200,728,242,151","109,558,935,837","91,169,306,314","132,038,884,296","2,101,278,299","1,262,146,847"
760,모토닉,2021,"447,982,644,765","29,163,386,445","418,819,258,320","196,083,915,586","14,355,454,772","11,970,139,406"
761,모토닉,2020,"442,437,586,413","27,803,337,892","414,634,248,521","178,557,667,313","11,362,294,429","14,858,904,600"
762,모토닉,2019,"440,900,555,804","32,950,954,575","407,949,601,229","207,639,235,497","9,695,919,016","11,354,807,647"
763,무림P&P,2021,"1,483,591,838,656","864,649,854,673","618,941,983,983","613,699,105,829","29,386,707,735","19,729,686,753"
764,무림P&P,2020,"1,430,440,065,855","829,022,675,612","601,417,390,243","527,907,655,787","6,314,020,021","-7,568,352,483"
765,무림P&P,2019,"1,350,311,527,213","729,754,370,711","620,557,156,502","631,256,802,480","49,416,451,445","10,362,657,176"
766,무림페이퍼,2021,"2,284,417,094,845","1,637,863,898,251","646,553,196,594","1,055,273,254,820","29,809,655,104","409,557,688"
767,무림페이퍼,2020,"2,194,982,287,950","1,550,132,325,377","644,849,962,573","949,654,848,093","27,266,032,039","-37,848,772,323"
768,무림페이퍼,2019,"2,158,547,899,783","1,470,638,050,723","687,909,849,060","1,123,726,499,677","68,821,695,215","-6,845,806,376"
769,무학,2021,"646,644,149,778","148,103,724,720","498,540,425,058","126,928,339,596","-890,929,326","-16,036,159,365"
770,무학,2020,"598,757,759,430","74,005,602,463","524,752,156,967","139,351,805,231","2,039,743,203","13,249,747,923"
771,무학,2019,"624,618,561,534","109,716,160,236","514,902,401,298","155,776,462,921","-13,219,618,178","23,699,586,348"
772,문배철강,2021,"209,839,262,364","66,845,641,809","142,993,620,555","204,873,267,541","20,783,114,672","25,376,074,458"
773,문배철강,2020,"187,690,631,639","68,606,174,258","119,084,457,381","152,678,066,899","2,798,586,722","8,612,102,207"
774,문배철강,2019,"195,251,305,539","83,908,129,907","111,343,175,632","162,552,515,072","2,600,636,327","2,371,990,069"
775,미래산업,2019,,,,,,
776,미래아이앤지,2021,"99,668,333,058","28,587,955,823","71,080,377,235","7,807,921,586","899,375,453","-18,081,302,852"
777,미래아이앤지,2020,"92,320,794,314","2,854,065,391","89,466,728,923","5,770,766,444","901,120,927","19,673,711,644"
778,미래아이앤지,2019,"72,302,050,465","2,716,719,743","69,585,330,722","7,476,807,942","137,382,839","14,020,545,386"
779,미래에셋생명,2019,,,,,,
780,미래에셋증권,2019,,,,,,
781,미원상사,2021,"372,413,719,078","76,426,655,424","295,987,063,654","359,794,982,785","57,154,754,665","57,743,051,692"
782,미원상사,2020,"328,954,822,818","61,380,690,918","267,574,131,900","294,983,860,410","42,883,951,043","51,848,333,045"
783,미원상사,2019,"280,693,590,389","56,138,292,339","224,555,298,050","249,991,190,288","32,260,424,871","31,123,175,047"
784,미원에스씨,2021,"438,128,597,593","111,607,730,515","326,520,867,078","531,343,052,748","95,032,118,064","79,903,361,416"
785,미원에스씨,2020,"327,103,636,590","66,014,613,786","261,089,022,804","371,989,561,446","49,208,180,724","34,665,653,172"
786,미원에스씨,2019,"311,855,158,584","62,545,070,863","249,310,087,721","377,850,724,297","46,588,002,772","39,565,303,971"
